artist_name,end_time,ms_played,track_name,track_id
Kanye West,19/06/2021 13:44,236078,FML,30Zcjs7pgEkmJA1lEbGSWT
Drake,19/06/2021 13:48,235962,Headlines,6LxSe8YmdPxy095Ux6znaQ
Kanye West,19/06/2021 13:51,196000,Famous,19a3JfW8BQwqHWUMbcqSx8
A$AP Rocky,19/06/2021 13:56,315745,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",3oHkMCVJyOcjg5FhfLc2Rq
Kendrick Lamar,19/06/2021 14:00,219290,Alright,3iVcZ5G6tvkXZkZKlMpIUs
J. Cole,19/06/2021 14:05,292943,No Role Modelz,62vpWI1CHwFy7tMIcSStl8
JAY-Z,19/06/2021 14:08,201341,Why I Love You,4lLmG1fatRUgnRz0Ol0WUi
Kanye West,19/06/2021 14:10,135884,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8
Kid Cudi,19/06/2021 14:14,221217,Day 'N' Nite (Nightmare),60PAzFNW3vAiAiVK6DRJfB
Bas,19/06/2021 14:17,194189,Night Job,5q5MyfXey3ms6IyT6TYf5L
Drake,19/06/2021 14:21,219963,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B
Drake,19/06/2021 14:25,233524,Over,3yaYgjEFkRw3PVjW9mV1TO
J. Cole,19/06/2021 14:28,216480,Neighbors,0utlOiJy2weVl9WTkcEWHy
Drake,19/06/2021 14:33,275807,Know Yourself,5InOp6q2vvx0fShv3bzFLZ
J. Cole,19/06/2021 14:38,296496,She Knows (feat. Amber Coffman & Cults),0Fs9cdPDhptWEDJmiCbkEW
Childish Gambino,19/06/2021 14:42,234220,3005,2ZltjIqztEpZtafc8w0I9t
Kendrick Lamar,19/06/2021 14:47,313749,Swimming Pools (Drank) - Extended Version,40wUM3LFZOlUcZfxEIZrYK
J. Cole,19/06/2021 14:52,301094,G.O.M.D.,16qYlQ6koFxYVbiJbGHblz
JAY-Z,19/06/2021 14:56,219290,Ni**as In Paris,4Li2WHPkuyCdtmokzW2007
A$AP Rocky,19/06/2021 14:59,167788,Buck Shots,6ImrWnhjEOw5re3cGLMIHJ
Chris Brown,19/06/2021 15:03,264940,Loyal (feat. Lil Wayne & Tyga),5BrTUo0xP1wKXLJWUaGFtk
Drake,19/06/2021 15:06,181906,Energy,79XrkTOfV1AqySNjVlygpW
Drake,19/06/2021 15:11,275203,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7
Dreamville,19/06/2021 15:14,202014,Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE
Drake,19/06/2021 15:21,432820,Pound Cake / Paris Morton Music 2,4RI9eX7jNcdaQOJifn7t6z
Kendrick Lamar,19/06/2021 15:28,386868,Money Trees,74tLlkN3rgVzRqQJgPfink
Kanye West,19/06/2021 15:32,236565,Touch The Sky,2dxjKgT0li4qBI3QwuN9Ih
J. Cole,19/06/2021 15:36,276063,Rich Niggaz,6lKCaafKm88sVfYz2u7S4B
J. Cole,19/06/2021 15:41,269747,A Tale of 2 Citiez,7lL3MvFWFFSD25pBz72Agj
Kanye West,19/06/2021 15:48,397642,So Appalled,6K07Ahf6V7CAQn0ikrOztl
ScHoolboy Q,19/06/2021 15:53,299933,Collard Greens,0zO8ctW0UiuOefR87OeJOZ
J. Cole,19/06/2021 15:57,235288,Work Out,2wAJTrFhCnQyNSD3oUgTZO
Kanye West,19/06/2021 15:59,129963,Pt. 2,1Wsbr1d2BouNGk2q92mIj7
Kanye West,19/06/2021 16:05,378857,Monster,1ZHYJ2Wwgxes4m8Ba88PeK
Childish Gambino,20/06/2021 8:33,11392,Terrified,5MKSl2ZHsImt0wOfBAs87U
Childish Gambino,20/06/2021 8:34,27527,Terrified,5MKSl2ZHsImt0wOfBAs87U
Anderson .Paak,20/06/2021 8:34,15580,Come Down,276zciJ7Fg7Jk6Ta6QuLkp
Petit Biscuit,20/06/2021 8:34,3242,Burnin,5D246C2tLKCTeZgcsRfvcA
Moi Je,20/06/2021 8:34,36803,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Childish Gambino,20/06/2021 8:35,22244,Sober,5NhlpQ6BOIz3S5welptk1W
Petit Biscuit,20/06/2021 8:35,16695,Parachute,2XZn85D188f2bGdV3zmmrF
Petit Biscuit,20/06/2021 8:35,16555,Burnin,5D246C2tLKCTeZgcsRfvcA
Roosevelt,20/06/2021 8:36,6339,Montreal,5maosvba9QkQP14u6vtxog
JMSN,20/06/2021 8:36,3401,Love & Pain (Kaytranada Remix),14u0zLm6T13VV72Gggpll8
Sampha,20/06/2021 8:36,341,Plastic 100°C,0ah6qyhi2jlBP6D7JLxZrt
Sampha,20/06/2021 8:36,0,Plastic 100°C,0ah6qyhi2jlBP6D7JLxZrt
Franc Moody,20/06/2021 8:36,11540,Flesh and Blood,3ApDLA7FGUlDc7rNM4bzkb
SBTRKT,20/06/2021 8:36,24299,Hold On,47GsUibP7RiUL7SQ7YFfhu
Jungle,20/06/2021 8:36,10948,Lucky I Got What I Want,2NMyineNKTsqONSTTPkorG
Sampha,20/06/2021 8:38,106965,Plastic 100°C,0ah6qyhi2jlBP6D7JLxZrt
Franc Moody,20/06/2021 8:39,38634,Dopamine,4sFyLyuJOUVMDcaSg1oHEa
Migos,20/06/2021 8:40,87253,T-Shirt,7KOlJ92bu51cltsD9KU5I7
Migos,20/06/2021 8:43,155432,T-Shirt,7KOlJ92bu51cltsD9KU5I7
Nicki Minaj,20/06/2021 8:48,339506,Seeing Green (with Drake & Lil Wayne),1TZv3bujNaYz646eezRE91
J. Cole,20/06/2021 8:51,133021,i n t e r l u d e,08LwMWf5Tcfsd752EPzFV0
J. Cole,20/06/2021 8:54,218210,p r i d e . i s . t h e . d e v i l (with Lil Baby),5W8jRrZ6tWrTrqnKRtIQBf
J. Cole,20/06/2021 8:58,218801,m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG
Bas,20/06/2021 9:01,194226,Night Job,5q5MyfXey3ms6IyT6TYf5L
Kanye West,20/06/2021 9:04,195093,Good Morning,5CaXxLM568tBh1PwhXdciZ
Hermitude,20/06/2021 9:08,227253,OneFourThree (feat. Buddy & BJ The Chicago Kid),7kgKHe6ZxLEg83y4LiQvB5
Bobby Raps,20/06/2021 9:09,18741,Believe the Lie,5Ez1Qv0zcQnIpbbQ2JfBfL
Migos,21/06/2021 19:07,16231,Versace (Remix),0XGLsSU6wtfnKXiMNvQr61
Drake,21/06/2021 19:11,214437,I'm Upset,3qN5qMTKyEEmiTZD38BNTT
Drake,21/06/2021 19:14,175474,8 Out Of 10,0zqy3ss4CwD6u4QPksS0nI
"Tyler, The Creator",22/06/2021 21:50,124842,LUMBERJACK,0BiK5BbYNFLb88CCOxBFJe
"Tyler, The Creator",22/06/2021 21:51,75200,BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX
"Tyler, The Creator",22/06/2021 21:55,220991,"GONE, GONE / THANK YOU",1hz7SRTGUNAtIQ46qiNv2p
Drake,23/06/2021 17:33,250242,Emotionless,5Psnhdkyanjpgc2P8A5TSM
Two Feet,23/06/2021 17:37,181464,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4
KIDS SEE GHOSTS,23/06/2021 17:42,324662,Reborn,4RVbK6cV0VqWdpCDcx3hiT
Roosevelt,23/06/2021 17:46,236333,Montreal,5maosvba9QkQP14u6vtxog
Chet Faker,23/06/2021 17:54,466257,Birthday Card,3Prt3S5X7nsEKv2VARtKrv
Garden City Movement,23/06/2021 17:57,201271,Terracotta,6UEsGxrMAXC0tOtYlrLHvZ
Garden City Movement,23/06/2021 17:59,98987,Lir,1X7dqiUUFb03B44NLwbUEs
Garden City Movement,23/06/2021 18:01,113546,Lir,1X7dqiUUFb03B44NLwbUEs
Garden City Movement,23/06/2021 18:05,224328,She's so Untouchable - Original Mix,5pHwg7ezzqFF5VIuIeSJhd
Garden City Movement,23/06/2021 18:09,206821,My Only Love,1aBL7hGElHgydpTQmWvQGQ
Mac Miller,23/06/2021 18:13,288601,What's the Use?,2dgrYdgguVZKeCsrVb9XEs
Mac Miller,23/06/2021 18:19,345095,Self Care,5bJ1DrEM4hNCafcDd1oxHx
Tom Misch,23/06/2021 18:24,268423,Home,4LPraPfByX8L6YuqmJ4DJX
Tom Misch,23/06/2021 18:28,276782,Beautiful Escape,5MChi9fdCbTIWDJPPUuuW6
The Weeknd,23/06/2021 18:34,361001,After Hours,2p8IUWQDrpjuFltbdgLOag
Chance the Rapper,23/06/2021 18:39,275250,Paranoia,6Oe5tmI1bfguCp6dKHbSj6
Childish Gambino,23/06/2021 18:44,326891,Redbone,0wXuerDYiBnERgIpbb3JBR
Moi Je,23/06/2021 18:48,227672,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Childish Gambino,24/06/2021 7:56,196790,Terrified,5MKSl2ZHsImt0wOfBAs87U
Lil Wayne,24/06/2021 7:59,156875,B.B. King Freestyle (with Drake),6EW1fwOk4JHmTZKINZsyjB
Mac Miller,24/06/2021 8:01,2833,What's the Use?,2dgrYdgguVZKeCsrVb9XEs
Bruno Mali,24/06/2021 8:01,124785,Ha!,0cD8LfNOrHYZ5TZPszopOV
Mac Miller,24/06/2021 8:01,302,Self Care,5bJ1DrEM4hNCafcDd1oxHx
Two Feet,24/06/2021 8:01,3437,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4
Moi Je,24/06/2021 8:01,3437,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
KIDS SEE GHOSTS,24/06/2021 8:07,324662,Reborn,4RVbK6cV0VqWdpCDcx3hiT
Jungle,24/06/2021 8:11,256767,Lucky I Got What I Want,2NMyineNKTsqONSTTPkorG
Childish Gambino,24/06/2021 8:15,255443,Terrified,5MKSl2ZHsImt0wOfBAs87U
Garden City Movement,24/06/2021 8:19,206821,My Only Love,1aBL7hGElHgydpTQmWvQGQ
The Weeknd,24/06/2021 8:25,361001,After Hours,2p8IUWQDrpjuFltbdgLOag
Roosevelt,24/06/2021 8:29,236333,Montreal,5maosvba9QkQP14u6vtxog
Two Feet,24/06/2021 8:32,181464,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4
Tom Misch,24/06/2021 8:37,276782,Beautiful Escape,5MChi9fdCbTIWDJPPUuuW6
Chet Faker,24/06/2021 8:44,466257,Birthday Card,3Prt3S5X7nsEKv2VARtKrv
Childish Gambino,24/06/2021 8:50,326891,Redbone,0wXuerDYiBnERgIpbb3JBR
Childish Gambino,24/06/2021 8:54,252030,Sober,5NhlpQ6BOIz3S5welptk1W
Tom Misch,24/06/2021 8:59,268423,Home,4LPraPfByX8L6YuqmJ4DJX
Sampha,24/06/2021 9:04,316163,Plastic 100°C,0ah6qyhi2jlBP6D7JLxZrt
Garden City Movement,24/06/2021 9:08,224328,She's so Untouchable - Original Mix,5pHwg7ezzqFF5VIuIeSJhd
SBTRKT,24/06/2021 9:11,206565,Hold On,47GsUibP7RiUL7SQ7YFfhu
Childish Gambino,24/06/2021 10:23,106626,Redbone,0wXuerDYiBnERgIpbb3JBR
Flume,24/06/2021 10:25,114645,Voices,3Xuhi20r1A2FGQHAisL551
"Tyler, The Creator",24/06/2021 10:27,127921,BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX
David Scott,24/06/2021 10:27,12689,Departures,0LlGYQSAJZI5QrR5hblT6s
David Scott,24/06/2021 10:32,308500,Departures,0LlGYQSAJZI5QrR5hblT6s
The Homies,24/06/2021 10:41,2299,Leaf Wraps,0F2LYCJyu8nJ3Vu2tfPO37
JMSN,24/06/2021 10:41,1555,Love & Pain (Kaytranada Remix),14u0zLm6T13VV72Gggpll8
Avoure,24/06/2021 10:41,521402,Aura,0B2GWovtxzsh0a02PBbNl7
Flume,24/06/2021 10:46,1184,Voices,3Xuhi20r1A2FGQHAisL551
Seekae,24/06/2021 10:46,1068,Test & Recognise - Flume Re-work,24BYTj1tb5ovZcnIbtdTYD
Moksi,24/06/2021 10:46,268077,Gipsy,7mA03cPnG3UkLgf1ed87fI
Collarbones,24/06/2021 10:46,1369,Turning - Flume Remix,4s1n6O2Xmbn4Nq8wZe5iRg
SBTRKT,24/06/2021 10:46,3235,Hold On,47GsUibP7RiUL7SQ7YFfhu
RÜFÜS DU SOL,24/06/2021 10:55,578040,Innerbloom,6CGMZijOAZvTXG21T8t6R0
Pachanga Boys,24/06/2021 10:55,3258,Time,6J3aUG1y0zSJXOnsLhx41h
The Blaze,24/06/2021 10:56,2159,Territory,2W3EgJst61RLZtPPm3EQim
Garden City Movement,24/06/2021 10:56,1021,My Only Love,1aBL7hGElHgydpTQmWvQGQ
Tom Misch,24/06/2021 10:56,1184,What Kinda Music,47w6S27JF4Zvrz1Wd6R66Z
Flume,24/06/2021 10:56,9241,Weekend,71CPVF1Z2fWQz4fMfpGsXC
Kendrick Lamar,24/06/2021 11:00,215509,A.D.H.D,2Fw5S2gaOSZzdN5dFoC2dj
Kanye West,24/06/2021 11:03,196040,Famous,19a3JfW8BQwqHWUMbcqSx8
J. Cole,24/06/2021 11:07,216520,Neighbors,0utlOiJy2weVl9WTkcEWHy
Kanye West,24/06/2021 11:11,236120,FML,30Zcjs7pgEkmJA1lEbGSWT
Kanye West,24/06/2021 12:08,2484,Famous,19a3JfW8BQwqHWUMbcqSx8
JAY-Z,24/06/2021 12:12,219333,Ni**as In Paris,4Li2WHPkuyCdtmokzW2007
J. Cole,24/06/2021 12:16,276093,Rich Niggaz,6lKCaafKm88sVfYz2u7S4B
ScHoolboy Q,24/06/2021 12:22,272453,Hell Of A Night,5DOR49R0fehoBmyNL8m4sN
ScHoolboy Q,24/06/2021 12:27,299960,Collard Greens,0zO8ctW0UiuOefR87OeJOZ
J. Cole,24/06/2021 12:32,292986,No Role Modelz,62vpWI1CHwFy7tMIcSStl8
Drake,24/06/2021 12:36,233560,Over,3yaYgjEFkRw3PVjW9mV1TO
Kendrick Lamar,24/06/2021 12:39,219333,Alright,3iVcZ5G6tvkXZkZKlMpIUs
Kanye West,24/06/2021 12:42,135920,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8
J. Cole,24/06/2021 12:46,235320,Work Out,2wAJTrFhCnQyNSD3oUgTZO
Mac Miller,24/06/2021 20:43,138670,Self Care,5bJ1DrEM4hNCafcDd1oxHx
Toro y Moi,24/06/2021 20:47,253028,Rose Quartz,0u1yF7JbPlDjqWUKZk4FaR
Flume,24/06/2021 20:51,259135,Weekend,71CPVF1Z2fWQz4fMfpGsXC
Flume,24/06/2021 20:53,114614,Voices,3Xuhi20r1A2FGQHAisL551
Pachanga Boys,24/06/2021 21:09,913195,Time,6J3aUG1y0zSJXOnsLhx41h
Collarbones,24/06/2021 21:14,333973,Turning - Flume Remix,4s1n6O2Xmbn4Nq8wZe5iRg
The Blaze,24/06/2021 21:19,276364,Territory,2W3EgJst61RLZtPPm3EQim
Flume,24/06/2021 21:21,140690,Jewel,7cPO2IPraPDlGIguekShlV
Michael Jackson,24/06/2021 21:27,365436,Don't Stop 'Til You Get Enough,2tvrkU9H5JwdgFEpK3lX17
Svika Pick,24/06/2021 21:34,372286,נאסף תשרי,7IWtwb4ffSlxcyWeq4XIok
Disclosure,24/06/2021 21:37,213369,Ultimatum - Edit,0slkzFvyBWcwnjEEDtYE5E
Jamiroquai,24/06/2021 21:41,244112,Cosmic Girl - Remastered,6y0Etr2KJr0sdcEp7ajoUK
Chilly Gonzales,24/06/2021 21:46,309964,You Can Dance,7mlBwnKsERffDmGskjn2PD
Kool & The Gang,24/06/2021 21:51,293640,Get Down On It,4yKZACkuudvfd600H2dQie
Kool & The Gang,24/06/2021 21:55,215621,Celebration - Single Version,3udP5QEedjhCaxbHfogyEQ
"Earth, Wind & Fire",24/06/2021 22:25,199622,Boogie Wonderland,6ztstiyZL6FXzh4aG46ZPD
Mazi Cohen,24/06/2021 22:28,28190,אם זאת אהבה,6f737izFNAQFK5PGfdh1sF
Garden City Movement,24/06/2021 22:28,1487,She's so Untouchable - Original Mix,5pHwg7ezzqFF5VIuIeSJhd
SBTRKT,24/06/2021 22:28,883,Hold On,47GsUibP7RiUL7SQ7YFfhu
Izhar Cohan,24/06/2021 22:28,179398,אבניבי,1njC0GQXuhxnplvR9DK6NZ
Two Feet,24/06/2021 22:31,181464,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4
Tom Misch,24/06/2021 22:33,88631,Beautiful Escape,5MChi9fdCbTIWDJPPUuuW6
Kendrick Lamar,25/06/2021 6:57,73534,A.D.H.D,2Fw5S2gaOSZzdN5dFoC2dj
SBTRKT,25/06/2021 6:57,19574,Hold On,47GsUibP7RiUL7SQ7YFfhu
Bo Burnham,25/06/2021 7:03,302950,All Eyes On Me,3rV5y8rcQrwRt9fWGLmjOQ
Bo Burnham,25/06/2021 7:05,128037,Sexting,2JpoMxTbzx4xbGT81AnPQI
Kanye West,25/06/2021 8:47,4040,Good Morning,5CaXxLM568tBh1PwhXdciZ
Young Thug,25/06/2021 8:51,195160,High (feat. Elton John),7iMDaY1LnASwCk2uUpMtii
Kanye West,25/06/2021 8:55,238333,Amazing,0m3Ze0cy8qBHSsV2exAfCw
Drake,25/06/2021 8:57,108571,Pound Cake / Paris Morton Music 2,4RI9eX7jNcdaQOJifn7t6z
Drake,25/06/2021 9:01,71772,Pound Cake / Paris Morton Music 2,4RI9eX7jNcdaQOJifn7t6z
Drake,25/06/2021 9:06,246236,Pound Cake / Paris Morton Music 2,4RI9eX7jNcdaQOJifn7t6z
RÜFÜS DU SOL,25/06/2021 9:10,239375,You Were Right,5HGxLtYxTriF7mMiriSpaz
Franc Moody,25/06/2021 9:11,106185,Flesh and Blood,3ApDLA7FGUlDc7rNM4bzkb
Moksi,25/06/2021 9:16,268052,Gipsy,7mA03cPnG3UkLgf1ed87fI
Pi’erre Bourne,25/06/2021 9:21,189963,Switching Lanes (feat. Playboi Carti),09hbZ8vF8YmlVQq55Ai1Ay
Jaden,25/06/2021 9:26,296008,BYE,3OUyyDN7EZrL7i0Sbi5SVd
Kendrick Lamar,25/06/2021 9:30,219290,Alright,3iVcZ5G6tvkXZkZKlMpIUs
Kanye West,25/06/2021 9:33,196000,Famous,19a3JfW8BQwqHWUMbcqSx8
BEAM,25/06/2021 9:35,132168,Cactus,1t741g1kw8T5lvupCmgddl
"Tyler, The Creator",25/06/2021 11:28,88624,SIR BAUDELAIRE (feat. DJ Drama),4ydmav4vl7hebadtfZtMrg
"Tyler, The Creator",25/06/2021 11:30,92026,CORSO,46oHvXwpEZOFX518we1nJD
Daft Punk,25/06/2021 11:35,320357,One More Time,0DiWol3AO6WpXZgp0goxAV
Disclosure,25/06/2021 11:39,217427,Douha (Mali Mali),1supkf9D4Obm2yTHqug3m8
Estelle,25/06/2021 11:43,284733,American Boy,22UDw8rSfLbUsaAGTXQ4Z8
Disclosure,25/06/2021 11:45,77625,Ultimatum - Edit,0slkzFvyBWcwnjEEDtYE5E
Kendrick Lamar,25/06/2021 15:26,30140,Swimming Pools (Drank) - Extended Version,40wUM3LFZOlUcZfxEIZrYK
Kendrick Lamar,25/06/2021 15:31,215482,A.D.H.D,2Fw5S2gaOSZzdN5dFoC2dj
Kendrick Lamar,25/06/2021 15:33,96294,m.A.A.d city,3qX1dqmDdmMvvfMVfsx4Bh
Moksi,25/06/2021 15:38,268052,Gipsy,7mA03cPnG3UkLgf1ed87fI
RÜFÜS DU SOL,25/06/2021 15:47,578015,Innerbloom,6CGMZijOAZvTXG21T8t6R0
Disclosure,25/06/2021 15:51,213369,Ultimatum - Edit,0slkzFvyBWcwnjEEDtYE5E
Flume,25/06/2021 15:53,114614,Voices,3Xuhi20r1A2FGQHAisL551
The Blaze,25/06/2021 15:57,276364,Territory,2W3EgJst61RLZtPPm3EQim
Flume,25/06/2021 16:02,254027,Hyperreal,2Z91RmYAHpoXiGc3S5e8XM
David Scott,25/06/2021 16:07,308454,Departures,0LlGYQSAJZI5QrR5hblT6s
Khen,25/06/2021 16:14,446543,Mamba,7AMvXvOtvzxxFXOvWTl2fG
Chet Faker,25/06/2021 16:22,466257,Birthday Card,3Prt3S5X7nsEKv2VARtKrv
SBTRKT,25/06/2021 16:25,206565,Hold On,47GsUibP7RiUL7SQ7YFfhu
The Homies,25/06/2021 16:29,212997,Leaf Wraps,0F2LYCJyu8nJ3Vu2tfPO37
Seekae,25/06/2021 16:34,303625,Test & Recognise - Flume Re-work,24BYTj1tb5ovZcnIbtdTYD
Collarbones,25/06/2021 16:40,333973,Turning - Flume Remix,4s1n6O2Xmbn4Nq8wZe5iRg
Flume,25/06/2021 16:45,307967,Numb & Getting Colder,4c120EhsRtQfIXBNZpomyO
Garden City Movement,25/06/2021 16:48,206821,My Only Love,1aBL7hGElHgydpTQmWvQGQ
Tom Misch,25/06/2021 16:52,229971,What Kinda Music,47w6S27JF4Zvrz1Wd6R66Z
Flume,25/06/2021 16:55,193701,Jewel,7cPO2IPraPDlGIguekShlV
Toro y Moi,25/06/2021 17:00,253028,Rose Quartz,0u1yF7JbPlDjqWUKZk4FaR
"Tyler, The Creator",26/06/2021 7:55,94528,See You Again (feat. Kali Uchis),7KA4W4McWYRpgf0fWsJZWB
"Tyler, The Creator",26/06/2021 7:56,39573,SIR BAUDELAIRE (feat. DJ Drama),4ydmav4vl7hebadtfZtMrg
"Tyler, The Creator",26/06/2021 7:58,146481,CORSO,46oHvXwpEZOFX518we1nJD
"Tyler, The Creator",26/06/2021 8:00,130980,LEMONHEAD (feat. 42 Dugg),5fbHRCsGpFIOLRtlhCRFDR
"Tyler, The Creator",26/06/2021 8:02,121572,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),5B0kgjHULYJhAQkK5XsMoC
"Tyler, The Creator",26/06/2021 8:04,117530,LUMBERJACK,0BiK5BbYNFLb88CCOxBFJe
Pachanga Boys,26/06/2021 8:05,1022,Time,6J3aUG1y0zSJXOnsLhx41h
Two Feet,26/06/2021 8:05,2833,Love Is a Bitch,
Sampha,26/06/2021 8:10,316163,Plastic 100°C,
Childish Gambino,26/06/2021 8:14,255443,Terrified,
Chance the Rapper,26/06/2021 8:19,275250,Paranoia,
SBTRKT,26/06/2021 8:23,206565,Hold On,
Tom Misch,26/06/2021 8:27,276782,Beautiful Escape,
Mac Miller,26/06/2021 8:32,288601,What's the Use?,
Moi Je,26/06/2021 8:36,227672,Fais rien (Petit Biscuit Remix),
Garden City Movement,26/06/2021 8:39,212533,Lir,
Childish Gambino,26/06/2021 8:44,252030,Sober,
Roosevelt,26/06/2021 8:48,236333,Montreal,
Garden City Movement,26/06/2021 8:51,224328,She's so Untouchable - Original Mix,
The Weeknd,26/06/2021 10:56,30140,After Hours,
Childish Gambino,26/06/2021 11:02,326891,Redbone,
Moi Je,26/06/2021 11:06,227672,Fais rien (Petit Biscuit Remix),
Childish Gambino,26/06/2021 11:10,255443,Terrified,
Childish Gambino,26/06/2021 11:14,252030,Sober,
Franc Moody,26/06/2021 11:18,238586,Flesh and Blood,
Jungle,26/06/2021 11:22,256767,Lucky I Got What I Want,
SBTRKT,26/06/2021 11:26,206565,Hold On,
Sampha,26/06/2021 11:31,316163,Plastic 100°C,
"Tyler, The Creator",26/06/2021 13:10,180386,See You Again (feat. Kali Uchis),
Collarbones,26/06/2021 13:16,334006,Turning - Flume Remix,
Moksi,26/06/2021 13:20,268077,Gipsy,
ScHoolboy Q,26/06/2021 13:25,299960,Collard Greens,
Kanye West,26/06/2021 13:31,357653,Gorgeous,
Kanye West,26/06/2021 13:36,297448,All Of The Lights,
Doja Cat,27/06/2021 18:03,172626,Woman,
Doja Cat,27/06/2021 18:07,177373,Been Like This,
Doja Cat,27/06/2021 18:10,223560,Naked,
Doja Cat,27/06/2021 18:14,208666,Kiss Me More (feat. SZA),
Doja Cat,27/06/2021 18:32,6592,You Right,
Doja Cat,27/06/2021 18:32,0,Alone,
Doja Cat,27/06/2021 18:32,159160,Options (feat. JID),
Doja Cat,28/06/2021 7:40,186173,You Right,
JMSN,28/06/2021 7:40,10553,Love & Pain (Kaytranada Remix),
Doja Cat,28/06/2021 7:49,159936,Need to Know,
Doja Cat,28/06/2021 7:53,174253,Ain't Shit,
Doja Cat,28/06/2021 7:56,9290,Wine Pon You (feat. Konshens),
Ariana Grande,28/06/2021 7:56,167989,motive (with Doja Cat),
"Tyler, The Creator",28/06/2021 7:59,180386,See You Again (feat. Kali Uchis),
Kendrick Lamar,28/06/2021 8:03,248682,These Walls,
PNAU,28/06/2021 8:05,72010,Chameleon,
Two Feet,28/06/2021 11:50,1649,Love Is a Bitch,
Instrumental Music Cafe,29/06/2021 17:24,6176,Well Liked,
Stromae,29/06/2021 17:25,4109,Rail De Musique,
Mura Masa,29/06/2021 17:25,22337,What If I Go? (feat. Bonzai),
Kendrick Lamar,29/06/2021 17:25,1741,The Art of Peer Pressure,
A$AP Rocky,29/06/2021 17:25,5247,Praise The Lord (Da Shine) (feat. Skepta),
Instrumental Music Cafe,29/06/2021 17:25,2066,Well Liked,
JID,29/06/2021 17:28,156780,151 Rum,
Kendrick Lamar,29/06/2021 17:31,212653,Backseat Freestyle,
Bakermat,29/06/2021 17:35,3121,Baianá,
J. Cole,29/06/2021 17:35,1137,Neighbors,
Childish Gambino,29/06/2021 17:35,234215,3005,
Kanye West,29/06/2021 17:36,1044,Stronger,
RÜFÜS DU SOL,29/06/2021 17:36,1137,You Were Right,
A Boogie Wit da Hoodie,29/06/2021 17:36,1671,Swervin (feat. 6ix9ine),
Baby Keem,29/06/2021 17:38,156774,hooligan,
Childish Gambino,29/06/2021 17:39,40602,IV. Sweatpants,
Instrumental Music Cafe,30/06/2021 5:36,7639,Well Liked,
Kendrick Lamar,30/06/2021 5:37,32066,Money Trees,
Kanye West,30/06/2021 5:42,299613,All Of The Lights,
Kendrick Lamar,30/06/2021 5:43,1277,Alright,
Kendrick Lamar,30/06/2021 5:43,3854,A.D.H.D,
Kanye West,30/06/2021 5:43,1764,Dark Fantasy,
Joey Bada$$,30/06/2021 5:43,2321,DEVASTATED,
Kanye West,30/06/2021 5:43,1300,Black Skinhead,
Jaden,30/06/2021 5:43,1277,Icon,
Disclosure,30/06/2021 5:43,2043,Douha (Mali Mali),
J. Cole,30/06/2021 5:43,1811,i n t e r l u d e,
Flume,30/06/2021 5:43,28305,Numb & Getting Colder,
Famous Dex,30/06/2021 5:43,58309,JAPAN,
Disclosure,30/06/2021 5:43,1416,Latch,
Bakermat,30/06/2021 5:44,3343,Baianá,
Kanye West,30/06/2021 5:44,2554,Father Stretch My Hands Pt. 1,
Roddy Ricch,30/06/2021 5:44,1439,Down Below,
Drake,30/06/2021 5:44,54241,Don’t Matter To Me (with Michael Jackson),
Jaden,30/06/2021 5:44,1625,On My Own,
Mac Miller,30/06/2021 5:44,1486,Self Care,
Kanye West,30/06/2021 5:44,2136,Heartless,
Kanye West,30/06/2021 5:44,1625,Monster,
Mac Miller,30/06/2021 5:45,4295,Hurt Feelings,
Kendrick Lamar,30/06/2021 5:48,928,HUMBLE.,
Doja Cat,30/06/2021 5:48,186173,You Right,
Kanye West,30/06/2021 5:48,1555,So Appalled,
Stromae,30/06/2021 5:48,1973,ave cesaria,
The Homies,30/06/2021 5:48,1346,Leaf Wraps,
Jaden,30/06/2021 5:48,3877,Again,
Childish Gambino,30/06/2021 5:48,5216,Terrified,
KUČKA,30/06/2021 5:48,1578,Drowning,
The Weeknd,30/06/2021 5:48,3784,Blinding Lights,
Kanye West,30/06/2021 5:48,1625,POWER,
J. Cole,30/06/2021 5:48,2763,m y . l i f e (with 21 Savage & Morray),
Kendrick Lamar,30/06/2021 5:48,1021,Hol' Up,
